   0.42111,   0.55415,   0.48128,   0.00000
   0.41781,   0.55895,   0.45886,   1.00000
   0.42395,   0.41844,   0.43066,   0.00000
   0.42929,   0.59995,   0.45004,   0.00000
   0.29599,   0.65385,   0.65872,   1.00000
   0.58363,   0.65347,   0.68476,   1.00000
   0.60449,   0.67715,   0.67061,   1.00000
   0.51990,   0.56248,   0.61275,   1.00000
   0.22753,   0.50926,   0.47195,   1.00000
   0.52098,   0.52008,   0.53759,   0.00000
   0.35145,   0.62815,   0.37396,   0.00000
   0.44422,   0.53081,   0.53032,   0.00000
   0.43073,   0.55056,   0.41601,   0.00000
   0.18911,   0.59252,   0.75438,   1.00000
   0.31168,   0.54286,   0.52251,   1.00000
   0.52549,   0.59418,   0.65365,   1.00000
   0.51780,   0.77712,   0.65080,   1.00000
   0.25378,   0.42995,   0.29615,   1.00000
   0.31895,   0.53704,   0.45651,   1.00000
   0.48813,   0.75630,   0.54696,   1.00000
   0.24811,   0.59544,   0.43013,   1.00000
   0.28953,   0.54780,   0.58490,   1.00000
   0.35110,   0.68949,   0.64472,   1.00000
   0.27281,   0.51355,   0.53293,   1.00000
   0.43265,   0.57835,   0.50970,   0.00000
   0.26978,   0.57985,   0.60955,   1.00000
   0.40275,   0.63135,   0.61591,   1.00000
   0.46013,   0.74451,   0.80334,   1.00000
   0.46812,   0.54726,   0.44685,   0.00000
   0.38998,   0.60895,   0.57247,   1.00000
   0.44941,   0.61549,   0.54625,   1.00000
   0.31185,   0.54360,   0.61595,   0.00000
   0.28612,   0.56328,   0.44635,   1.00000
   0.36030,   0.49652,   0.61842,   1.00000
   0.44518,   0.56090,   0.49956,   0.00000
   0.35191,   0.70991,   0.63900,   1.00000
   0.23437,   0.42008,   0.63560,   1.00000
   0.29713,   0.71377,   0.55130,   1.00000
   0.40637,   0.67519,   0.64448,   1.00000
   0.23794,   0.37352,   0.79488,   1.00000
   0.41241,   0.48547,   0.60415,   0.00000
   0.31267,   0.72499,   0.44583,   1.00000
   0.36905,   0.67412,   0.68711,   1.00000
   0.53151,   0.59207,   0.60617,   1.00000
   0.28002,   0.44654,   0.39674,   0.00000
   0.20554,   0.63035,   0.59751,   1.00000
   0.31061,   0.55607,   0.51778,   1.00000
   0.50265,   0.58988,   0.57232,   0.00000
   0.47128,   0.57492,   0.46218,   0.00000
   0.27972,   0.74447,   0.59853,   1.00000
   0.45925,   0.58593,   0.43993,   0.00000
   0.23265,   0.56509,   0.50559,   1.00000
   0.51482,   0.48969,   0.54645,   0.00000
   0.46955,   0.56255,   0.48464,   0.00000
   0.53663,   0.50074,   0.44497,   0.00000
   0.31319,   0.70144,   0.61641,   1.00000
   0.44043,   0.81517,   0.69481,   1.00000
   0.42266,   0.69062,   0.54428,   1.00000
   0.50635,   0.65095,   0.57843,   0.00000
   0.31143,   0.70902,   0.59016,   1.00000
   0.46691,   0.58629,   0.64765,   1.00000
   0.21529,   0.58893,   0.43595,   1.00000
   0.30097,   0.56128,   0.51281,   1.00000
   0.27277,   0.81043,   0.59867,   1.00000
   0.30399,   0.55388,   0.51933,   1.00000
   0.31354,   0.71492,   0.60675,   1.00000
   0.69166,   0.75878,   0.55290,   1.00000
   0.19696,   0.58293,   0.60945,   1.00000
   0.58353,   0.54731,   0.71506,   1.00000
   0.33745,   0.46114,   0.48608,   1.00000
   0.29523,   0.50517,   0.50679,   1.00000
   0.36259,   0.77004,   0.60062,   1.00000
   0.58709,   0.66005,   0.52527,   0.00000
   0.46784,   0.50263,   0.44056,   0.00000
   0.30574,   0.54076,   0.51812,   1.00000
   0.56551,   0.66220,   0.59342,   1.00000
   0.46506,   0.55752,   0.52592,   0.00000
   0.82419,   0.47655,   0.55994,   1.00000
   0.37365,   0.69689,   0.64601,   1.00000
   0.42548,   0.53415,   0.46417,   0.00000
   0.54767,   0.63357,   0.62942,   1.00000
   0.29647,   0.70094,   0.63899,   1.00000
   0.58591,   0.53507,   0.20918,   1.00000
   0.31525,   0.70396,   0.61212,   1.00000
   0.26213,   0.65931,   0.60017,   1.00000
   0.44721,   0.52704,   0.46174,   0.00000
   0.40064,   0.51989,   0.36127,   1.00000
   0.39443,   0.59654,   0.57021,   0.00000
   0.54271,   0.63146,   0.60148,   1.00000
   0.22499,   0.45682,   0.39012,   1.00000
   0.50125,   0.59275,   0.54813,   0.00000
   0.35402,   0.50973,   0.57594,   1.00000
   0.36744,   0.72016,   0.64622,   1.00000
   0.36910,   0.60629,   0.50146,   1.00000
   0.49696,   0.53628,   0.55224,   0.00000
   0.36761,   0.66402,   0.56367,   1.00000
   0.44888,   0.47142,   0.42467,   0.00000
   0.38860,   0.57778,   0.52976,   0.00000
   0.52388,   0.65156,   0.62129,   1.00000
   0.46370,   0.52661,   0.51669,   0.00000
   0.57774,   0.61258,   0.37548,   1.00000
   0.48866,   0.60597,   0.53504,   0.00000
   0.49838,   0.56243,   0.59705,   1.00000
   0.34202,   0.43459,   0.54195,   1.00000
   0.37786,   0.61041,   0.54080,   0.00000
   0.30342,   0.54723,   0.51774,   1.00000
   0.29941,   0.54040,   0.52063,   1.00000
   0.46562,   0.56778,   0.56638,   0.00000
   0.31088,   0.72159,   0.59119,   1.00000
   0.32452,   0.70645,   0.58713,   1.00000
   0.39525,   0.51882,   0.76906,   1.00000
   0.54338,   0.62374,   0.60776,   1.00000
   0.26671,   0.78577,   0.57493,   1.00000
   0.18384,   0.44832,   0.65012,   1.00000
   0.51422,   0.62021,   0.46844,   0.00000
   0.29838,   0.51479,   0.41413,   1.00000
   0.53152,   0.71516,   0.71540,   1.00000
   0.28533,   0.55725,   0.53919,   1.00000
   0.51907,   0.37987,   0.51136,   1.00000
   0.25917,   0.62461,   0.50473,   1.00000
   0.31706,   0.66265,   0.34968,   1.00000
   0.25166,   0.50969,   0.56150,   1.00000
   0.39833,   0.39469,   0.32708,   1.00000
   0.46708,   0.44132,   0.51269,   1.00000
   0.40256,   0.50121,   0.51799,   1.00000
   0.32058,   0.50811,   0.52140,   1.00000
   0.44727,   0.58560,   0.52326,   0.00000
   0.45419,   0.55803,   0.47929,   0.00000
   0.29565,   0.58485,   0.47658,   1.00000
   0.35215,   0.73589,   0.65869,   1.00000
   0.31282,   0.71963,   0.61032,   1.00000
   0.42584,   0.72947,   0.52393,   1.00000
   0.48598,   0.57359,   0.58641,   1.00000
   0.24772,   0.57300,   0.43316,   1.00000
   0.38827,   0.52155,   0.56658,   0.00000
   0.40364,   0.54587,   0.50715,   0.00000
   0.27100,   0.53102,   0.51842,   1.00000
   0.37815,   0.57769,   0.40448,   0.00000
   0.58318,   0.63871,   0.37056,   0.00000
   0.36303,   0.67085,   0.70800,   1.00000
   0.28539,   0.54985,   0.48844,   1.00000
   0.34481,   0.68632,   0.64446,   1.00000
   0.52911,   0.54291,   0.47634,   0.00000
   0.44338,   0.56842,   0.50629,   0.00000
   0.32213,   0.68487,   0.60839,   1.00000
   0.33829,   0.70482,   0.61762,   1.00000
   0.42615,   0.59211,   0.58957,   1.00000
   0.25558,   0.58831,   0.59434,   1.00000
   0.30685,   0.52501,   0.53619,   1.00000
   0.40706,   0.55263,   0.51254,   0.00000
   0.34643,   0.63608,   0.68284,   0.00000
   0.43821,   0.57325,   0.50102,   0.00000
   0.34158,   0.54565,   0.57740,   1.00000
   0.93547,   0.72425,   0.88622,   1.00000
   0.55249,   0.65398,   0.66944,   1.00000
   0.28531,   0.52464,   0.55236,   1.00000
   0.32823,   0.69194,   0.59916,   1.00000
   0.32398,   0.70742,   0.59609,   1.00000
   0.32339,   0.71301,   0.60446,   1.00000
   0.28922,   0.64908,   0.67356,   1.00000
   0.30264,   0.71606,   0.62046,   1.00000
   0.19495,   0.69118,   0.66461,   1.00000
   1.00000,   0.53726,   0.37620,   1.00000
   0.41977,   0.66821,   0.67827,   1.00000
   0.49435,   0.54817,   0.50172,   0.00000
   0.65928,   0.71223,   0.53601,   1.00000
   0.44552,   0.57916,   0.57824,   0.00000
   0.31422,   0.72873,   0.59926,   1.00000
   0.32908,   0.69650,   0.59192,   1.00000
   0.45073,   0.57427,   0.53935,   1.00000
   0.48118,   0.67109,   0.78153,   1.00000
   0.37230,   0.67208,   0.59210,   1.00000
   0.30730,   0.70922,   0.37134,   1.00000
   0.49487,   0.51768,   0.50286,   0.00000
   0.33937,   0.70550,   0.61447,   1.00000
   0.28954,   0.58097,   0.45583,   1.00000
   0.37651,   0.54650,   0.67742,   1.00000
   0.33496,   0.64534,   0.57762,   1.00000
   0.58232,   0.66791,   0.43898,   0.00000
   0.50681,   0.50493,   0.41823,   0.00000
   0.49583,   0.66930,   0.55192,   1.00000
   0.72789,   0.36335,   0.65006,   1.00000
   0.70384,   0.41611,   0.30274,   1.00000
   0.57660,   0.68456,   0.57708,   1.00000
   0.64237,   0.67788,   0.44299,   0.00000
   0.32950,   0.57367,   0.48983,   1.00000
   0.25740,   0.68431,   0.59293,   1.00000
   0.29321,   0.81121,   0.31910,   1.00000
   0.38554,   0.49920,   0.54305,   0.00000
   0.30908,   0.55503,   0.50933,   1.00000
   0.31726,   0.83180,   0.59774,   1.00000
   0.52895,   0.66732,   0.60846,   1.00000
   0.46362,   0.59592,   0.47337,   0.00000
   0.39372,   0.55645,   0.38115,   0.00000
   0.25162,   0.68344,   0.60148,   1.00000
   0.29073,   0.55824,   0.47467,   1.00000
   0.32447,   0.63112,   0.65314,   1.00000
   0.29430,   0.55695,   0.54250,   1.00000
   0.45528,   0.58011,   0.46418,   0.00000
   0.22419,   0.67669,   0.64617,   1.00000
   0.42201,   0.62814,   0.54690,   0.00000
   0.24904,   0.74261,   0.69835,   1.00000
   0.42588,   0.73209,   0.52898,   1.00000
   0.52489,   0.65972,   0.61268,   1.00000
   0.48433,   0.61019,   0.43574,   0.00000
   0.49466,   0.45096,   0.55524,   0.00000
   0.56959,   0.59544,   0.57155,   1.00000
   0.32292,   0.70717,   0.59949,   1.00000
   0.26037,   0.45456,   0.69213,   1.00000
   0.34219,   0.72507,   0.59225,   1.00000
   0.39001,   0.62079,   0.68091,   1.00000
   0.43854,   0.55538,   0.50426,   0.00000
   0.54131,   0.63647,   0.61241,   1.00000
   0.57552,   0.67457,   0.64367,   1.00000
   0.37465,   0.49595,   0.61047,   1.00000
   0.28540,   0.58475,   0.62460,   1.00000
   0.33065,   0.51890,   0.51983,   1.00000
   0.45988,   0.56820,   0.52244,   0.00000
   0.42084,   0.54368,   0.66142,   1.00000
   0.29883,   0.72472,   0.62273,   1.00000
   0.34397,   0.72144,   0.55443,   1.00000
   0.39993,   0.60964,   0.54226,   0.00000
   0.46230,   0.54244,   0.47744,   0.00000
   0.24867,   0.53824,   0.56326,   1.00000
   0.32286,   0.71048,   0.60261,   1.00000
   0.32890,   0.72873,   0.61542,   1.00000
   0.31179,   0.54370,   0.52177,   1.00000
   0.36547,   0.71444,   0.65462,   1.00000
   0.23972,   0.57589,   0.55685,   1.00000
   0.23133,   0.52965,   0.54535,   1.00000
   0.27804,   0.65025,   0.52540,   1.00000
   0.29672,   0.68173,   0.57048,   1.00000
   0.55622,   0.62178,   0.61431,   1.00000
   0.24703,   0.48810,   0.47637,   1.00000
   0.33353,   0.72025,   0.59499,   1.00000
   0.42658,   0.54322,   0.51532,   1.00000
   0.32225,   0.71155,   0.63762,   1.00000
   0.58158,   0.83105,   0.44375,   1.00000
   0.23763,   0.59802,   0.53841,   1.00000
   0.30833,   0.55715,   0.54751,   1.00000
   0.31376,   0.52148,   0.51034,   1.00000
   0.55522,   0.53901,   0.70757,   1.00000
   0.44117,   0.90743,   0.36473,   1.00000
   0.44526,   0.57077,   0.52093,   0.00000
   0.27732,   0.54596,   0.54627,   1.00000
   0.32275,   0.71449,   0.60529,   1.00000
   0.36367,   0.71694,   0.58119,   1.00000
   0.44962,   0.63937,   0.39223,   0.00000
   0.39519,   0.59526,   0.48450,   0.00000
   0.40743,   0.69246,   0.58888,   1.00000
   0.31187,   0.76555,   0.57750,   1.00000
   0.35851,   0.74051,   0.55734,   1.00000
   0.46650,   0.77058,   0.78417,   1.00000
   0.29355,   0.47523,   0.48718,   1.00000
   0.38210,   0.49762,   0.37457,   1.00000
   0.33312,   0.69791,   0.64159,   1.00000
   0.39293,   0.50877,   0.47813,   0.00000
   0.46159,   0.54224,   0.50522,   0.00000
   0.32071,   0.71228,   0.60535,   1.00000
   0.38618,   0.48290,   0.54081,   0.00000
   0.33166,   0.75018,   0.62810,   1.00000
   0.63064,   0.55050,   0.70014,   1.00000
   0.35960,   0.51930,   0.56527,   1.00000
   0.46770,   0.70703,   0.50559,   1.00000
   0.33627,   0.72295,   0.59002,   1.00000
   0.53128,   0.43485,   0.73549,   1.00000
   0.46215,   0.53875,   0.58478,   0.00000
   0.28649,   0.58252,   0.54967,   1.00000
   0.29812,   0.55395,   0.52473,   1.00000
   0.26852,   0.64605,   0.63483,   0.00000
   0.36126,   0.45263,   0.52933,   1.00000
   0.27670,   0.76263,   0.61947,   1.00000
   0.45120,   0.56199,   0.50777,   0.00000
   0.31580,   0.51140,   0.49893,   1.00000
   0.46169,   0.55385,   0.54974,   1.00000
   0.40623,   0.51927,   0.37044,   0.00000
   0.59330,   0.50682,   0.72049,   1.00000
   0.15010,   0.79752,   0.78268,   1.00000
   0.56430,   0.56731,   0.54231,   0.00000
   0.43473,   0.81216,   0.54334,   1.00000
   0.57736,   0.65443,   0.57742,   1.00000
   0.35206,   0.73061,   0.56802,   1.00000
   0.60778,   0.60466,   0.57357,   0.00000
   0.26570,   0.47292,   0.60488,   1.00000
   0.42445,   0.50653,   0.54384,   1.00000
   0.40798,   0.46934,   0.58107,   0.00000
   0.37488,   0.46181,   0.45847,   1.00000
   0.83922,   0.50527,   0.40605,   1.00000
   0.42026,   0.51928,   0.53232,   0.00000
   0.48711,   0.52520,   0.47536,   0.00000
   0.38386,   0.70185,   0.52345,   1.00000
   0.46298,   0.55000,   0.51479,   0.00000
   0.20418,   0.52766,   0.60766,   1.00000
   0.20409,   0.65435,   0.58470,   1.00000
   0.51926,   0.51175,   0.45165,   1.00000
   0.34464,   0.55513,   0.55191,   1.00000
   0.31157,   0.54596,   0.50400,   1.00000
   0.34648,   0.72043,   0.58423,   1.00000
   0.43083,   0.55186,   0.49976,   0.00000
   0.56449,   0.50637,   0.74130,   1.00000
   0.36986,   0.55231,   0.60164,   0.00000
   0.30555,   0.54809,   0.51582,   1.00000
   0.30359,   0.54912,   0.52005,   1.00000
   0.46277,   0.51231,   0.55313,   0.00000
   0.61845,   0.63846,   0.72542,   1.00000
   0.37751,   0.64913,   0.61144,   1.00000
   0.48939,   0.57610,   0.54436,   0.00000
   0.42240,   0.60115,   0.65873,   1.00000
   0.45271,   0.89517,   0.89260,   1.00000
   0.34378,   0.68024,   0.59511,   1.00000
   0.43377,   0.54344,   0.46316,   0.00000
   0.49425,   0.60421,   0.59514,   1.00000
   0.32054,   0.56788,   0.49004,   1.00000
   0.48359,   0.57231,   0.51148,   0.00000
   0.36344,   0.72334,   0.57186,   1.00000
   0.46472,   0.59184,   0.48361,   0.00000
   0.39546,   0.59188,   0.46430,   0.00000
   0.45131,   0.75738,   0.47005,   1.00000
   0.42616,   0.52557,   0.49171,   0.00000
   0.20725,   0.53566,   0.38692,   1.00000
   0.35143,   0.68914,   0.58186,   1.00000
   0.58404,   0.61534,   0.71597,   1.00000
   0.48777,   0.61171,   0.61103,   1.00000
   0.38183,   0.64909,   0.38985,   0.00000
   0.05518,   0.67242,   0.85608,   0.00000
   0.34986,   0.67007,   0.59691,   1.00000
   0.39756,   0.68557,   0.69203,   1.00000
   0.33541,   0.59055,   0.50880,   1.00000
   0.46241,   0.70114,   0.65632,   0.00000
   0.44923,   0.56235,   0.49569,   0.00000
   0.26899,   0.54515,   0.55985,   1.00000
   0.30392,   0.54706,   0.51439,   1.00000
   0.31822,   0.55211,   0.51547,   1.00000
   0.43828,   0.53379,   0.41363,   0.00000
   0.43544,   0.61450,   0.55278,   0.00000
   0.66256,   0.62526,   0.56281,   1.00000
   0.26336,   0.45883,   0.37358,   0.00000
   0.34072,   0.72848,   0.59442,   1.00000
   0.29564,   0.52049,   0.48206,   1.00000
   0.32432,   0.53293,   0.54074,   1.00000
   0.25503,   0.50239,   0.43659,   1.00000
   0.37271,   0.67291,   0.56098,   1.00000
   0.32839,   0.61823,   0.58897,   0.00000
   0.32021,   0.72105,   0.59875,   1.00000
   0.44116,   0.55898,   0.49956,   0.00000
   0.39587,   0.69602,   0.35128,   0.00000
   0.33719,   0.52848,   0.46722,   1.00000
   0.34323,   0.57271,   0.57901,   1.00000
   0.36542,   0.72020,   0.56581,   1.00000
   0.28717,   0.64716,   0.57061,   1.00000
   0.48436,   0.63034,   0.36623,   1.00000
   0.43976,   0.55682,   0.50061,   0.00000
   0.52731,   0.40614,   0.27855,   1.00000
   0.33926,   0.81808,   0.44500,   0.00000
   0.29377,   0.53817,   0.52444,   1.00000
   0.50293,   0.64320,   0.67325,   1.00000
   0.28977,   0.54911,   0.49421,   1.00000
   0.45884,   0.78069,   0.64091,   1.00000
   0.36167,   0.53021,   0.48023,   1.00000
   0.55835,   0.64262,   0.58120,   1.00000
   0.35499,   0.79390,   0.54935,   1.00000
   0.45606,   0.55897,   0.34259,   1.00000
   0.33358,   0.70578,   0.61408,   1.00000
   0.31612,   0.70305,   0.60727,   1.00000
   0.48505,   0.52475,   0.54112,   0.00000
   0.44779,   0.57610,   0.48095,   0.00000
   0.52316,   0.80719,   0.51719,   1.00000
   0.38273,   0.75567,   0.45001,   1.00000
   0.53634,   0.59981,   0.53703,   1.00000
   0.27948,   0.52655,   0.54300,   1.00000
   0.41890,   0.54126,   0.49477,   0.00000
   0.36033,   0.51235,   0.54756,   0.00000
   0.34405,   0.54721,   0.49865,   1.00000
   0.30576,   0.68523,   0.55061,   1.00000
   0.47119,   0.57650,   0.33552,   1.00000
   0.32122,   0.71380,   0.59527,   1.00000
   0.16189,   0.71902,   0.42681,   1.00000
   0.25204,   0.77454,   0.68169,   1.00000
   0.34724,   0.48116,   0.58630,   0.00000
   0.27223,   0.68893,   0.63140,   1.00000
   0.33441,   0.72685,   0.59324,   1.00000
   0.67082,   0.54779,   0.55894,   1.00000
   0.32761,   0.72171,   0.59368,   1.00000
   0.27864,   0.71423,   0.62996,   1.00000
   0.36995,   0.48072,   0.44260,   1.00000
   0.49752,   0.72591,   0.57240,   1.00000
   0.39964,   0.56384,   0.48624,   1.00000
   0.43066,   0.60385,   0.55644,   0.00000
   0.36338,   0.48835,   0.38789,   0.00000
   0.40196,   0.61669,   0.46640,   0.00000
   0.41236,   0.64027,   0.45021,   0.00000
   0.55395,   0.75330,   0.32650,   0.00000
   0.39288,   0.59163,   0.45318,   0.00000
   0.44191,   0.55206,   0.50593,   0.00000
   0.38414,   0.51389,   0.51111,   1.00000
   0.51148,   0.62082,   0.55278,   1.00000
   0.20736,   0.65917,   0.52894,   1.00000
   0.42980,   0.55493,   0.50814,   0.00000
   0.42614,   0.57033,   0.55523,   0.00000
   0.55692,   0.60550,   0.64427,   1.00000
   0.23898,   0.56463,   0.54681,   1.00000
   0.43184,   0.54807,   0.48651,   0.00000
   0.53786,   0.48309,   0.48390,   0.00000
   0.32864,   0.70616,   0.60604,   1.00000
   0.21184,   0.75250,   0.54490,   1.00000
   0.28922,   0.65680,   0.63896,   1.00000
   0.40864,   0.68186,   0.31348,   0.00000
   0.46183,   0.81196,   0.65657,   0.00000
   0.41100,   0.63271,   0.45076,   1.00000
   0.25968,   0.61144,   0.42148,   0.00000
   0.31150,   0.69094,   0.58039,   1.00000
   0.30373,   0.61413,   0.40035,   1.00000
   0.50181,   0.55415,   0.40132,   0.00000
   0.25955,   0.53795,   0.52172,   1.00000
   0.34910,   0.49164,   0.58896,   1.00000
   0.58128,   0.63978,   0.67435,   0.00000
   0.30655,   0.50831,   0.46378,   0.00000
   0.31139,   0.72337,   0.62760,   1.00000
   0.41044,   0.54594,   0.50786,   0.00000
   0.48546,   0.56784,   0.53908,   0.00000
   0.44733,   0.52345,   0.65314,   1.00000
   0.48575,   0.57593,   0.48640,   0.00000
   0.47852,   0.54728,   0.46896,   0.00000
   0.48384,   0.96607,   0.67026,   1.00000
   0.19420,   0.65208,   0.71578,   0.00000
   0.34321,   0.57366,   0.34393,   0.00000
   0.29869,   0.53744,   0.54937,   1.00000
   0.22724,   0.61067,   0.49343,   1.00000
   0.51440,   0.60422,   0.44389,   0.00000
   0.38395,   0.59577,   0.63072,   1.00000
   0.54859,   0.60486,   0.63091,   1.00000
   0.33405,   0.70858,   0.60883,   1.00000
   0.27925,   0.59337,   0.41210,   0.00000
   0.39760,   0.66424,   0.53465,   1.00000
   0.25205,   0.55186,   0.57145,   1.00000
   0.49089,   0.65004,   0.87141,   1.00000
   0.48598,   0.59845,   0.65373,   1.00000
   0.53968,   0.62993,   0.60350,   1.00000
   0.20119,   0.64621,   0.54761,   1.00000
   0.30901,   0.54965,   0.51377,   1.00000
   0.27748,   0.53753,   0.52039,   1.00000
   0.43745,   0.58491,   0.48211,   0.00000
   0.31969,   0.70780,   0.60483,   1.00000
   0.31004,   0.54385,   0.51331,   1.00000
   0.24802,   0.57360,   0.50007,   1.00000
   0.29941,   0.55782,   0.49406,   1.00000
   0.48934,   0.55598,   0.40662,   0.00000
   0.29953,   0.54403,   0.51042,   1.00000
   0.45607,   0.61984,   0.47208,   0.00000
   0.31071,   0.64477,   0.27475,   0.00000
   0.30474,   0.54414,   0.51931,   1.00000
   0.44076,   0.56440,   0.48180,   0.00000
   0.21494,   0.59155,   0.55298,   1.00000
   0.43339,   0.54264,   0.50277,   0.00000
   0.43458,   0.55919,   0.50504,   0.00000
   0.39688,   0.68420,   0.53893,   0.00000
   0.59225,   0.48441,   0.44351,   0.00000
   0.43717,   0.61216,   0.46575,   0.00000
