   0.57222,   0.74411,   0
   0.57731,   0.57765,   1
   0.74614,   0.58200,   0
   0.29171,   0.46253,   0
   0.82097,   0.79184,   1
   0.81991,   0.62042,   0
   0.67960,   0.54670,   0
   0.41909,   0.22850,   0
   0.54542,   0.84805,   0
   0.28936,   0.28731,   1
   0.55890,   0.63747,   1
   0.73831,   0.27137,   0
   0.68610,   0.81903,   1
   0.55458,   0.58614,   1
   0.45765,   0.48788,   1
   0.40061,   0.29581,   0
   0.23489,   0.84606,   0
   0.19394,   0.44531,   0
   0.45209,   0.17708,   0
   0.51622,   0.59276,   1
   0.84406,   0.79893,   1
   0.67584,   0.85530,   1
   0.38660,   0.35860,   1
   0.66061,   0.32539,   0
   0.59802,   0.23162,   1
   0.29731,   0.68663,   0
   0.26032,   0.32282,   1
   0.76168,   0.30734,   0
   0.28333,   0.24859,   1
   0.42263,   0.84221,   1
   0.37917,   0.18524,   0
   0.63963,   0.66984,   1
   0.20580,   0.25620,   1
   0.66449,   0.66607,   1
   0.14088,   0.81728,   0
   0.27679,   0.27669,   1
   0.68357,   0.60520,   0
   0.42202,   0.76184,   1
   0.42978,   0.85448,   1
   0.40370,   0.77556,   1
   0.40811,   0.53064,   0
   0.27415,   0.46376,   0
   0.35264,   0.51458,   0
   0.40891,   0.77614,   1
   0.79597,   0.38847,   1
   0.39275,   0.60499,   0
   0.20116,   0.84410,   0
   0.22095,   0.80192,   0
   0.64880,   0.63522,   1
   0.76097,   0.67307,   0
   0.47372,   0.22237,   0
   0.64901,   0.31234,   1
   0.17783,   0.22793,   1
   0.73316,   0.46638,   1
   0.25393,   0.18731,   1
   0.25167,   0.19086,   1
   0.74462,   0.48500,   1
   0.15120,   0.19505,   1
   0.28607,   0.25584,   1
   0.79078,   0.82829,   1
   0.63040,   0.46260,   0
   0.27342,   0.22478,   1
   0.84235,   0.66580,   0
   0.17990,   0.19675,   1
   0.68391,   0.51399,   0
   0.38779,   0.60551,   0
   0.26684,   0.60639,   1
   0.29722,   0.36575,   0
   0.53873,   0.65937,   1
   0.58575,   0.78801,   0
   0.18295,   0.60168,   1
   0.33974,   0.59833,   0
   0.15518,   0.33234,   0
   0.55134,   0.85684,   0
   0.40050,   0.38120,   1
   0.40252,   0.29042,   0
   0.40167,   0.42190,   1
   0.73357,   0.84539,   1
   0.32220,   0.53572,   0
   0.84854,   0.19597,   0
   0.67752,   0.46208,   1
   0.41173,   0.65445,   0
   0.34332,   0.23442,   0
   0.53983,   0.23950,   1
   0.69934,   0.29014,   0
   0.66071,   0.66205,   1
   0.35364,   0.44097,   1
   0.50670,   0.17383,   1
   0.73722,   0.39535,   1
   0.63342,   0.23756,   1
   0.41367,   0.21751,   0
   0.76197,   0.79069,   1
   0.78832,   0.62036,   0
   0.45443,   0.41873,   1
   0.68885,   0.49684,   1
   0.53556,   0.77121,   0
   0.37406,   0.61410,   0
   0.25409,   0.25736,   1
   0.72093,   0.22925,   0
   0.69557,   0.53992,   0
   0.78988,   0.30146,   0
   0.32882,   0.81762,   1
   0.84745,   0.66281,   0
   0.73467,   0.70054,   1
   0.22067,   0.50914,   1
   0.77705,   0.23568,   0
   0.76822,   0.48810,   1
   0.26749,   0.80395,   0
   0.21876,   0.67486,   1
   0.32324,   0.56921,   0
   0.44842,   0.53847,   0
   0.69955,   0.53733,   0
   0.70291,   0.18530,   0
   0.20338,   0.64984,   1
   0.39401,   0.55390,   0
   0.45743,   0.28519,   0
   0.63803,   0.49796,   0
   0.72308,   0.67121,   0
   0.68494,   0.25894,   0
   0.70345,   0.47501,   1
   0.25710,   0.63619,   1
   0.34010,   0.64210,   0
   0.77236,   0.51023,   0
   0.47443,   0.48873,   1
   0.46994,   0.26215,   0
   0.55123,   0.70734,   0
   0.22675,   0.70594,   0
   0.58414,   0.83721,   0
   0.51215,   0.62362,   1
   0.40561,   0.72027,   1
   0.40564,   0.35546,   1
   0.85406,   0.52770,   0
   0.32697,   0.81484,   1
   0.35058,   0.30125,   0
   0.42171,   0.47376,   1
   0.14233,   0.55034,   1
   0.42483,   0.58612,   0
   0.38344,   0.28168,   0
   0.45490,   0.64196,   0
   0.56184,   0.77891,   0
   0.49436,   0.71467,   1
   0.21737,   0.43571,   0
   0.52201,   0.58482,   1
   0.40513,   0.60665,   0
   0.52178,   0.73478,   0
   0.32089,   0.60618,   0
   0.55133,   0.66619,   1
   0.64220,   0.73087,   0
   0.28477,   0.68461,   0
   0.35781,   0.15467,   0
   0.59120,   0.21272,   1
   0.77519,   0.34992,   1
   0.15189,   0.76650,   0
   0.45841,   0.44703,   1
   0.14607,   0.40211,   0
   0.29906,   0.65253,   1
   0.58891,   0.21137,   1
   0.26921,   0.69176,   0
   0.52305,   0.34779,   0
   0.79570,   0.49223,   1
   0.37562,   0.40932,   1
   0.52534,   0.19735,   1
   0.85299,   0.60182,   0
   0.50258,   0.84010,   0
   0.24086,   0.39828,   0
   0.84264,   0.23807,   0
   0.77156,   0.20074,   0
   0.58956,   0.62257,   1
   0.62582,   0.38224,   0
   0.20281,   0.84988,   0
   0.31718,   0.45203,   0
   0.47801,   0.45816,   1
   0.15341,   0.70935,   0
   0.34375,   0.42506,   1
   0.14274,   0.44118,   0
   0.62388,   0.55539,   1
   0.50605,   0.68941,   0
   0.41442,   0.52231,   0
   0.85317,   0.76934,   1
   0.41166,   0.49658,   1
   0.28055,   0.63965,   1
   0.27048,   0.30702,   1
   0.27319,   0.16057,   1
   0.49942,   0.43990,   0
   0.81869,   0.22838,   0
   0.18895,   0.53240,   1
   0.39110,   0.69787,   1
   0.35552,   0.21531,   0
   0.77947,   0.72970,   1
   0.25691,   0.76974,   0
   0.23261,   0.85230,   0
   0.34314,   0.35913,   1
   0.68408,   0.74071,   1
   0.63718,   0.65770,   1
   0.20746,   0.79097,   0
   0.18314,   0.32250,   1
   0.48557,   0.40468,   1
   0.56501,   0.42171,   0
   0.66832,   0.32928,   0
   0.69785,   0.55042,   0
   0.48494,   0.77372,   1
   0.25637,   0.44897,   0
   0.45769,   0.75174,   1
   0.57179,   0.83427,   0
   0.48497,   0.74774,   1
   0.53922,   0.45783,   0
   0.22015,   0.73160,   0
   0.34467,   0.47460,   1
   0.69364,   0.42782,   1
   0.67466,   0.19373,   1
   0.43274,   0.24581,   0
   0.85029,   0.58075,   0
   0.75916,   0.16994,   0
   0.21840,   0.79176,   0
   0.27878,   0.65875,   1
   0.48304,   0.23958,   0
   0.14151,   0.59905,   1
   0.62272,   0.55456,   1
   0.41520,   0.67053,   0
   0.46658,   0.53427,   0
   0.55622,   0.47611,   0
   0.21620,   0.76835,   0
   0.61398,   0.19969,   1
   0.42271,   0.82915,   1
   0.66067,   0.82563,   0
   0.28082,   0.71763,   0
   0.72737,   0.29223,   0
   0.41700,   0.26448,   0
   0.44654,   0.60403,   0
   0.72514,   0.66530,   0
   0.42071,   0.34994,   1
   0.73037,   0.49456,   1
   0.55084,   0.52816,   1
   0.48997,   0.46970,   1
   0.16251,   0.57400,   1
   0.83119,   0.37677,   1
   0.78313,   0.25554,   0
   0.74564,   0.21665,   0
   0.42774,   0.18167,   0
   0.73439,   0.77636,   1
   0.16387,   0.49800,   0
   0.24484,   0.84086,   0
   0.79824,   0.16881,   0
   0.49105,   0.28215,   0
   0.31140,   0.72910,   0
   0.17484,   0.60991,   1
   0.17182,   0.37657,   0
   0.34751,   0.41661,   1
   0.74375,   0.57426,   0
   0.34381,   0.58361,   0
   0.50802,   0.84544,   0
   0.14610,   0.85775,   0
   0.80373,   0.55089,   0
   0.27743,   0.63084,   1
   0.21864,   0.33802,   0
   0.23455,   0.50246,   1
   0.27733,   0.41983,   0
   0.14760,   0.77519,   0
   0.76080,   0.59398,   0
   0.57971,   0.37485,   0
   0.40718,   0.19031,   0
   0.58015,   0.54311,   1
   0.61512,   0.30596,   1
   0.20288,   0.46488,   0
   0.74766,   0.50906,   0
   0.79332,   0.56122,   0
   0.23695,   0.46753,   0
   0.51671,   0.23174,   1
   0.42787,   0.38904,   1
   0.55926,   0.55840,   1
   0.14045,   0.49030,   0
   0.41130,   0.55682,   0
   0.56712,   0.42967,   0
   0.16585,   0.60351,   1
   0.23979,   0.76474,   0
   0.27295,   0.73567,   0
   0.45994,   0.34809,   1
   0.42818,   0.43046,   1
   0.61357,   0.77896,   0
   0.35860,   0.85189,   1
   0.77286,   0.16721,   0
   0.39306,   0.54865,   0
   0.66731,   0.84709,   0
   0.18153,   0.56711,   1
   0.14057,   0.68873,   0
   0.13933,   0.36059,   0
   0.26302,   0.23112,   1
   0.58827,   0.27634,   1
   0.21932,   0.25194,   1
   0.78217,   0.44254,   1
   0.30533,   0.22886,   1
   0.46305,   0.47207,   1
   0.64483,   0.71172,   0
   0.26704,   0.38596,   0
   0.53076,   0.33780,   0
   0.26050,   0.71678,   0
   0.77427,   0.81819,   1
   0.33066,   0.65245,   0
   0.72570,   0.41069,   1
   0.48697,   0.66082,   0
   0.35566,   0.70028,   1
   0.40303,   0.27401,   0
   0.75809,   0.65917,   0
   0.70737,   0.78660,   1
   0.52926,   0.19929,   1
   0.82753,   0.56474,   0
   0.50973,   0.23959,   1
   0.18766,   0.80962,   0
   0.45362,   0.28367,   0
   0.76022,   0.47504,   1
   0.68763,   0.46594,   1
   0.60544,   0.37241,   0
   0.43533,   0.53687,   0
   0.83743,   0.70634,   1
   0.73291,   0.84921,   1
   0.40887,   0.23715,   0
   0.14460,   0.61197,   1
   0.78715,   0.58076,   0
   0.42954,   0.35435,   1
   0.29754,   0.56686,   1
   0.45625,   0.19875,   0
   0.44970,   0.43744,   1
   0.60064,   0.29489,   1
   0.76730,   0.66158,   0
   0.34265,   0.18238,   0
   0.73509,   0.30836,   0
   0.65265,   0.20223,   1
   0.50745,   0.49131,   0
   0.84602,   0.20915,   0
   0.32990,   0.77075,   1
   0.55026,   0.68969,   0
   0.80764,   0.22821,   0
   0.26320,   0.18184,   1
   0.59571,   0.46503,   0
   0.31945,   0.74414,   1
   0.37457,   0.75386,   1
   0.22435,   0.83225,   0
   0.47937,   0.60241,   0
   0.70190,   0.42149,   1
   0.54362,   0.29668,   1
   0.65675,   0.70644,   0
   0.80435,   0.20330,   0
   0.38267,   0.30741,   0
   0.32055,   0.52014,   0
   0.19339,   0.74953,   0
   0.76579,   0.58810,   0
   0.44217,   0.35432,   1
   0.51562,   0.41956,   0
   0.45347,   0.75730,   1
   0.62797,   0.58372,   1
   0.30939,   0.53729,   1
   0.55880,   0.47954,   0
   0.54512,   0.16724,   1
   0.15346,   0.72611,   0
   0.58581,   0.65641,   1
   0.46474,   0.29159,   0
   0.28180,   0.42634,   0
   0.63259,   0.65246,   1
   0.43175,   0.49510,   1
   0.23993,   0.42881,   0
   0.21386,   0.58445,   1
   0.35230,   0.55091,   0
   0.55306,   0.54977,   1
   0.51989,   0.40778,   0
   0.32350,   0.79688,   1
   0.47214,   0.55850,   0
   0.67640,   0.36751,   1
   0.33331,   0.26094,   0
   0.39419,   0.35794,   1
   0.46918,   0.30659,   0
   0.30350,   0.81988,   0
   0.46499,   0.26881,   0
   0.63321,   0.40612,   0
   0.84959,   0.45316,   1
   0.52231,   0.64648,   1
   0.43887,   0.53371,   0
   0.51320,   0.84281,   0
   0.76340,   0.44301,   1
   0.22275,   0.46315,   0
   0.65273,   0.45117,   0
   0.67108,   0.68689,   0
   0.55762,   0.56034,   1
   0.43663,   0.45993,   1
   0.28566,   0.44955,   0
   0.23161,   0.20082,   1
   0.25061,   0.78581,   0
   0.40609,   0.44910,   1
   0.28690,   0.37045,   0
   0.80532,   0.83139,   1
   0.84532,   0.69012,   1
   0.17272,   0.38152,   0
   0.61724,   0.47795,   0
   0.67413,   0.66569,   1
   0.72005,   0.23005,   0
   0.73930,   0.41769,   1
   0.66851,   0.75692,   0
   0.37615,   0.24890,   0
   0.75630,   0.33750,   1
   0.82869,   0.20496,   0
   0.35440,   0.50884,   0
   0.63590,   0.18960,   1
   0.85082,   0.51520,   0
   0.28840,   0.19758,   1
   0.84131,   0.31734,   0
   0.47328,   0.67251,   0
   0.42502,   0.79286,   1
   0.48766,   0.76976,   1
   0.37517,   0.84238,   1
   0.62819,   0.43256,   0
   0.72397,   0.17676,   0
   0.74559,   0.61622,   0
   0.41139,   0.78140,   1
   0.59222,   0.35907,   0
   0.57806,   0.75494,   0
   0.70298,   0.84793,   1
   0.73537,   0.41768,   1
   0.61839,   0.79789,   0
   0.56970,   0.26788,   1
   0.21810,   0.66877,   1
   0.79532,   0.66411,   0
   0.14466,   0.56801,   1
   0.47853,   0.58175,   0
   0.54788,   0.46654,   0
   0.48176,   0.81646,   1
   0.59405,   0.77542,   0
   0.55134,   0.72607,   0
   0.27759,   0.83640,   0
   0.69240,   0.60476,   0
   0.72582,   0.37685,   1
   0.29968,   0.49244,   0
   0.48676,   0.52715,   0
   0.53067,   0.38174,   0
   0.67991,   0.79249,   1
   0.49757,   0.84954,   0
   0.77154,   0.16817,   0
   0.52976,   0.41177,   0
   0.32160,   0.14582,   0
   0.39907,   0.24312,   0
   0.40729,   0.43830,   1
   0.47016,   0.53356,   0
   0.35338,   0.71857,   1
   0.67806,   0.20814,   0
   0.53675,   0.50299,   1
   0.30344,   0.36768,   0
   0.17634,   0.75296,   0
   0.23322,   0.23656,   1
   0.74050,   0.77080,   1
   0.65662,   0.45612,   0
   0.79974,   0.50444,   0
   0.70003,   0.15600,   0
   0.20011,   0.69033,   0
   0.76701,   0.77471,   1
   0.46093,   0.51817,   0
   0.63046,   0.47218,   0
   0.54581,   0.58463,   1
   0.18605,   0.48653,   0
   0.47229,   0.53571,   0
   0.40975,   0.62186,   0
   0.75858,   0.82694,   1
   0.16947,   0.35494,   0
   0.18565,   0.67442,   1
   0.24979,   0.69948,   0
   0.53433,   0.69771,   0
   0.65888,   0.33216,   0
   0.72371,   0.40883,   1
   0.26274,   0.55121,   1
   0.23057,   0.34456,   0
   0.80206,   0.25796,   0
   0.37878,   0.52331,   0
   0.84038,   0.79512,   1
   0.27675,   0.32493,   0
   0.40358,   0.18206,   0
   0.63074,   0.83133,   0
   0.19249,   0.29542,   1
   0.15924,   0.28124,   1
   0.39289,   0.37370,   1
   0.42866,   0.16378,   0
   0.34637,   0.41614,   1
   0.36741,   0.63918,   0
   0.46350,   0.37590,   1
   0.17086,   0.50951,   1
   0.81372,   0.42978,   1
   0.34060,   0.41687,   1
   0.79447,   0.80924,   1
   0.79526,   0.43476,   1
   0.23291,   0.74042,   0
   0.62752,   0.84413,   0
   0.31560,   0.81300,   0
   0.32245,   0.38820,   1
   0.69412,   0.79132,   1
   0.75205,   0.33437,   1
   0.55738,   0.29567,   1
   0.67847,   0.33284,   1
   0.31868,   0.70147,   1
   0.29545,   0.44291,   0
   0.41477,   0.51173,   0
   0.37391,   0.66814,   0
   0.58726,   0.44238,   0
   0.56416,   0.40691,   0
   0.17979,   0.63598,   1
   0.82526,   0.46398,   1
   0.40604,   0.45168,   1
   0.37667,   0.68630,   1
   0.58476,   0.38931,   0
   0.80155,   0.85524,   1
   0.20886,   0.71693,   0
   0.53902,   0.53742,   1
   0.59650,   0.62974,   1
   0.28009,   0.80229,   0
   0.48838,   0.29810,   0
   0.33039,   0.23819,   0
   0.31817,   0.30687,   0
   0.26066,   0.82246,   0
   0.17259,   0.70787,   0
   0.32981,   0.34274,   1
   0.42501,   0.36187,   1
   0.32207,   0.32368,   1
   0.29899,   0.23544,   1
   0.39444,   0.72351,   1
   0.44708,   0.15578,   0
   0.39534,   0.30308,   0
   0.46477,   0.19340,   0
   0.72672,   0.29672,   0
   0.71777,   0.85381,   1
   0.62802,   0.69102,   0
   0.74893,   0.45452,   1
   0.74504,   0.16275,   0
   0.41731,   0.70144,   1
   0.68381,   0.33488,   1
   0.17494,   0.58586,   1
   0.63274,   0.34807,   0
   0.71789,   0.73199,   1
   0.50231,   0.74741,   0
   0.37618,   0.22685,   0
   0.54344,   0.80972,   0
   0.67360,   0.31659,   1
   0.24738,   0.55373,   1
   0.42770,   0.67955,   0
   0.21481,   0.14887,   1
   0.54738,   0.20942,   1
   0.28992,   0.70916,   0
   0.19580,   0.44134,   0
   0.14769,   0.38462,   0
   0.21331,   0.18216,   1
   0.72458,   0.69147,   1
   0.55543,   0.19853,   1
   0.73928,   0.50043,   1
   0.72416,   0.16504,   0
   0.44462,   0.51978,   0
   0.32918,   0.82144,   1
   0.83778,   0.52972,   0
   0.77464,   0.68767,   1
   0.68912,   0.44184,   1
   0.70043,   0.23247,   0
   0.43542,   0.70687,   1
   0.16939,   0.80421,   0
   0.50868,   0.81775,   0
   0.64934,   0.82553,   0
   0.73865,   0.81033,   1
   0.72234,   0.48336,   1
   0.52994,   0.24012,   1
   0.80517,   0.44553,   1
   0.59366,   0.43227,   0
   0.37928,   0.16085,   0
   0.27248,   0.39184,   0
   0.84745,   0.51813,   0
   0.77674,   0.65673,   0
   0.74360,   0.45139,   1
   0.46266,   0.21321,   0
   0.19384,   0.50844,   1
   0.26169,   0.29785,   1
   0.50528,   0.20306,   1
   0.73122,   0.59039,   0
   0.64195,   0.15977,   1
   0.80695,   0.30783,   0
   0.79788,   0.21122,   0
   0.27425,   0.14666,   1
   0.14278,   0.53431,   1
   0.16273,   0.39432,   0
   0.82835,   0.60825,   0
   0.42285,   0.64956,   0
   0.73997,   0.22825,   0
   0.14201,   0.68570,   0
   0.36051,   0.47267,   1
   0.14072,   0.54584,   1
   0.28407,   0.63798,   1
   0.65910,   0.48183,   0
   0.32834,   0.83490,   1
   0.50258,   0.38958,   0
   0.65457,   0.64313,   1
   0.58815,   0.53641,   1
   0.28421,   0.37583,   0
   0.70944,   0.27321,   0
   0.28784,   0.31109,   1
   0.67000,   0.19813,   1
   0.41967,   0.38382,   1
   0.34018,   0.66018,   0
   0.48969,   0.66332,   0
   0.42316,   0.64487,   0
   0.24318,   0.59209,   1
   0.27866,   0.57701,   1
   0.42722,   0.36028,   1
   0.37525,   0.55744,   0
   0.82395,   0.60189,   0
   0.41640,   0.79540,   1
   0.69143,   0.69715,   1
   0.85014,   0.52277,   0
   0.57403,   0.50576,   1
   0.85128,   0.21890,   0
   0.76913,   0.70692,   1
   0.55811,   0.17312,   1
   0.50842,   0.49421,   0
   0.14624,   0.70706,   0
   0.36456,   0.60640,   0
   0.76244,   0.21618,   0
   0.15363,   0.53056,   1
   0.33175,   0.54401,   0
   0.55225,   0.46387,   0
   0.24654,   0.41420,   0
   0.26878,   0.72306,   0
   0.28068,   0.36709,   0
   0.54623,   0.56502,   1
   0.63928,   0.50410,   1
   0.65195,   0.63890,   1
   0.32861,   0.37853,   1
   0.60376,   0.43658,   0
   0.74891,   0.43260,   1
   0.40016,   0.56356,   0
   0.84508,   0.58960,   0
   0.39712,   0.38237,   1
   0.81915,   0.33419,   1
   0.80911,   0.47193,   1
   0.83384,   0.16900,   0
   0.76500,   0.41470,   1
   0.74047,   0.33843,   1
   0.27106,   0.64554,   1
   0.58290,   0.81768,   0
   0.68308,   0.15821,   0
   0.30079,   0.38741,   0
   0.36961,   0.35750,   1
   0.17972,   0.68730,   0
   0.50960,   0.52329,   1
   0.17798,   0.18832,   1
   0.32765,   0.71298,   1
   0.54312,   0.46429,   0
   0.57712,   0.34582,   0
   0.72940,   0.48956,   1
   0.38089,   0.71343,   1
   0.14781,   0.57198,   1
   0.56613,   0.37047,   0
   0.44741,   0.77830,   1
   0.49665,   0.55353,   1
   0.66884,   0.77903,   0
   0.64354,   0.17966,   1
   0.35668,   0.77825,   1
   0.60192,   0.21743,   1
   0.23107,   0.17646,   1
   0.29071,   0.45962,   0
   0.59793,   0.34569,   0
   0.24267,   0.72481,   0
   0.54561,   0.45053,   0
   0.54798,   0.48013,   0
   0.51554,   0.64001,   1
   0.25706,   0.59663,   1
   0.61041,   0.67656,   1
   0.26320,   0.28396,   1
   0.56377,   0.56478,   1
   0.30017,   0.22508,   1
   0.58973,   0.59366,   1
   0.77789,   0.77225,   1
   0.16253,   0.21323,   1
   0.80074,   0.63444,   0
   0.80635,   0.74658,   1
   0.17166,   0.20069,   1
   0.80077,   0.57091,   0
   0.46838,   0.84264,   1
   0.50614,   0.57210,   1
   0.83435,   0.66554,   0
   0.74759,   0.76325,   1
   0.78594,   0.75971,   1
   0.21626,   0.81113,   0
   0.61703,   0.49047,   0
   0.67765,   0.49362,   1
   0.50965,   0.17482,   1
   0.16190,   0.65540,   1
   0.54982,   0.54925,   1
   0.79435,   0.26188,   0
   0.64928,   0.71588,   0
   0.44981,   0.21873,   0
   0.34601,   0.70307,   1
   0.52065,   0.23604,   1
   0.15773,   0.17175,   1
   0.60874,   0.62772,   1
   0.73703,   0.51859,   0
   0.24097,   0.56981,   1
   0.45544,   0.38974,   1
   0.28204,   0.53203,   1
   0.17611,   0.40937,   0
   0.49126,   0.75281,   1
   0.75247,   0.44405,   1
   0.21663,   0.52110,   1
   0.68935,   0.27278,   0
   0.76934,   0.76381,   1
   0.16378,   0.66742,   1
   0.74664,   0.78968,   1
   0.20655,   0.78260,   0
   0.41971,   0.19373,   0
   0.18200,   0.61403,   1
   0.15205,   0.84488,   0
   0.43319,   0.78402,   1
   0.84533,   0.31409,   0
   0.76894,   0.85211,   1
   0.16316,   0.74744,   0
   0.32012,   0.78569,   1
   0.45134,   0.31890,   0
   0.14904,   0.32673,   0
   0.71282,   0.62607,   0
   0.20343,   0.47143,   0
   0.33396,   0.82310,   1
   0.82574,   0.35190,   1
   0.25553,   0.58087,   1
   0.43865,   0.46619,   1
   0.71272,   0.30421,   0
   0.20373,   0.15115,   1
   0.31094,   0.54291,   1
   0.15818,   0.81796,   0
   0.32551,   0.79969,   1
   0.60216,   0.39814,   0
   0.38114,   0.63320,   0
   0.21552,   0.26973,   1
   0.77841,   0.24124,   0
   0.14717,   0.55244,   1
   0.15906,   0.16121,   1
   0.77694,   0.74228,   1
   0.81301,   0.42233,   1
   0.42232,   0.54990,   0
   0.66313,   0.79843,   0
   0.65293,   0.14730,   1
   0.63077,   0.82199,   0
   0.62985,   0.19706,   1
   0.19514,   0.60920,   1
   0.54461,   0.52942,   1
   0.66416,   0.38201,   0
   0.53533,   0.21571,   1
   0.73089,   0.39930,   1
   0.45173,   0.43099,   1
   0.41280,   0.23697,   0
   0.74735,   0.30967,   0
   0.16814,   0.34427,   0
   0.74053,   0.25826,   0
   0.51254,   0.84628,   0
   0.72838,   0.68247,   1
   0.33197,   0.36137,   1
   0.50936,   0.38589,   0
   0.30383,   0.28009,   1
   0.16842,   0.69587,   0
   0.48068,   0.71655,   1
   0.75793,   0.70580,   1
   0.61127,   0.57242,   1
   0.81837,   0.57907,   0
   0.29043,   0.64611,   1
   0.39693,   0.71659,   1
   0.16054,   0.16532,   1
   0.61779,   0.42804,   0
   0.61894,   0.34311,   0
   0.50456,   0.50352,   1
   0.42013,   0.30279,   0
   0.62814,   0.60277,   1
   0.82066,   0.76635,   1
   0.32319,   0.24098,   0
   0.84069,   0.20529,   0
   0.84337,   0.71480,   1
   0.17504,   0.19227,   1
   0.74798,   0.71490,   1
   0.17059,   0.76588,   0
   0.26912,   0.20076,   1
   0.81808,   0.22012,   0
   0.70339,   0.71980,   1
   0.31628,   0.17966,   1
   0.31764,   0.75451,   0
   0.35593,   0.17770,   0
